,DBN,school_name,school_category,district_code,american_indian_or_alaskan_native,asian,black,hispanic,white,multi_racial,unknown,total_students_with_two_or_more_removals_suspensions
1269,26Q376,P.S. 376,elementary,26,3,3,3,3,3,3,3,0
1270,26Q415,Benjamin N. Cardozo High School,high school,26,3,3,31,7,3,3,3,41
1271,26Q430,Francis Lewis High School,high school,26,3,3,3,3,3,3,3,13
1272,26Q435,Martin Van Buren High School,high school,26,3,3,14,3,3,3,3,16
1273,26Q495,Bayside High School,high school,26,3,3,3,3,3,3,3,12
1274,26Q566,"Queens High School of Teaching, Liberal Arts and t",high school,26,3,3,39,3,3,3,3,46
1275,27Q042,P.S./M.S 042 R. Vernam,k-8,27,3,3,8,3,3,3,3,9
1276,27Q043,P.S. 043,k-8,27,3,3,12,3,3,3,3,14
1277,27Q045,P.S. 045 Clarence Witherspoon,elementary,27,3,3,3,3,3,3,3,0
1278,27Q047,P.S. 047 Chris Galas,k-8,27,3,3,3,3,3,3,3,0
1279,27Q051,P.S. 051,early childhood,27,3,3,3,3,3,3,3,0
1280,27Q053,M.S. 053 Brian Piccolo,junior high-intermediate-middle,27,3,3,8,3,3,3,3,9
1281,27Q056,P.S. 056 Harry Eichler,elementary,27,3,3,3,3,3,3,3,0
1282,27Q060,P.S. 060 Woodhaven,elementary,27,3,3,3,3,3,3,3,0
1283,27Q062,P. S. 62 - Chester Park School,elementary,27,3,3,3,3,3,3,3,3
1284,27Q063,P.S. 063 Old South,elementary,27,3,3,3,3,3,3,3,0
1285,27Q064,P.S. 064 Joseph P. Addabbo,elementary,27,3,3,3,3,3,3,3,3
1286,27Q065,P.S. 65 - The Raymond York Elementary School,elementary,27,3,3,3,3,3,3,3,0
1287,27Q066,P.S. 066 Jacqueline Kennedy Onassis,elementary,27,3,3,3,3,3,3,3,3
1288,27Q090,P.S. 090 Horace Mann,elementary,27,3,3,3,3,3,3,3,3
1289,27Q096,P.S. 096,elementary,27,3,3,3,3,3,3,3,0
1290,27Q097,P.S. 097 Forest Park,elementary,27,3,3,3,3,3,3,3,0
1291,27Q100,P.S. 100 Glen Morris,elementary,27,3,3,3,3,3,3,3,0
1292,27Q104,P.S. 104 The Bays Water,elementary,27,3,3,3,3,3,3,3,0
1293,27Q105,P.S. 105 The Bay School,k-8,27,3,3,17,3,3,3,3,19
1294,27Q106,Lighthouse Elementary School,elementary,27,3,3,3,3,3,3,3,0
1295,27Q108,P.S. 108 Captain Vincent G. Fowler,elementary,27,3,3,3,3,3,3,3,3
1296,27Q114,P.S./M.S. 114 Belle Harbor,k-8,27,3,3,3,3,3,3,3,3
1297,27Q123,P.S. 123,elementary,27,3,3,3,3,3,3,3,3
1298,27Q124,P.S. 124 Osmond A Church,k-8,27,3,3,3,3,3,3,3,0
1299,27Q137,M.S. 137 America's School of Heroes,junior high-intermediate-middle,27,3,8,3,7,3,3,3,17
1300,27Q146,P.S. 146 Howard Beach,k-8,27,3,3,3,3,3,3,3,3
1301,27Q155,P.S. 155,elementary,27,3,3,3,3,3,3,3,0
1302,27Q183,P.S. 183 Dr. Richard R. Green,k-8,27,3,3,3,3,3,3,3,6
1303,27Q197,P.S. 197 The Ocean School,elementary,27,3,3,3,3,3,3,3,0
1304,27Q202,J.H.S. 202 Robert H. Goddard,junior high-intermediate-middle,27,3,7,6,12,6,3,3,33
1305,27Q207,P.S. 207 Rockwood Park,k-8,27,3,3,3,3,3,3,3,3
1306,27Q210,J.H.S. 210 Elizabeth Blackwell,junior high-intermediate-middle,27,3,3,3,3,3,3,3,6
1307,27Q223,P.S. 223 Lyndon B. Johnson,elementary,27,3,3,3,3,3,3,3,3
1308,27Q226,J.H.S. 226 Virgil I. Grissom,junior high-intermediate-middle,27,3,3,6,3,3,3,3,11
1309,27Q232,P.S. 232 Lindenwood,k-8,27,3,3,3,3,3,3,3,3
1310,27Q253,P.S. 253,elementary,27,3,3,3,3,3,3,3,3
1311,27Q254,P.S. 254 - The Rosa Parks School,elementary,27,3,3,3,3,3,3,3,0
1312,27Q260,Frederick Douglass Academy VI High School,high school,27,3,3,8,3,3,3,3,11
1313,27Q261,Voyages Prep - South Queens,high school,27,3,3,3,3,3,3,3,0
1314,27Q262,Channel View School for Research,secondary school,27,3,3,3,3,3,3,3,3
1315,27Q273,P.S. 273,elementary,27,3,3,3,3,3,3,3,0
1316,27Q282,Knowledge and Power Preparatory Academy VI,junior high-intermediate-middle,27,3,3,3,3,3,3,3,3
1317,27Q297,Hawtree Creek Middle School,junior high-intermediate-middle,27,3,3,3,3,3,3,3,3
1318,27Q302,"Queens High School for Information, Research, and",high school,27,3,3,3,3,3,3,3,0
1319,27Q306,New York City Academy for Discovery,elementary,27,3,3,3,3,3,3,3,6
1320,27Q308,Robert H. Goddard High School of Communication Art,high school,27,3,3,3,3,3,3,3,6
1321,27Q309,Academy of Medical Technology: A College Board Sch,secondary school,27,3,3,10,6,3,3,3,17
1322,27Q314,Epic High School - South,high school,27,3,3,3,3,3,3,3,3
1323,27Q316,Queens Explorers Elementary School,elementary,27,3,3,3,3,3,3,3,0
1324,27Q317,Waterside Children's Studio School,elementary,27,3,3,3,3,3,3,3,0
1325,27Q318,Waterside School For Leadership,junior high-intermediate-middle,27,3,3,7,3,3,3,3,12
1326,27Q319,Village Academy,junior high-intermediate-middle,27,3,3,3,3,3,3,3,3
1327,27Q323,Scholars' Academy,secondary school,27,3,3,3,3,3,3,3,3
1328,27Q324,Rockaway Park High School for Environmental Sustai,high school,27,3,3,7,3,3,3,3,10
1329,27Q333,Goldie Maple Academy,k-8,27,3,3,3,3,3,3,3,6
1330,27Q334,Epic High School - North,high school,27,3,3,3,3,3,3,3,0
1331,27Q351,Rockaway Collegiate High School,high school,27,3,3,17,3,3,3,3,22
1332,27Q362,Wave Preparatory Elementary School,elementary,27,3,3,3,3,3,3,3,3
1333,27Q377,P.S. 377,elementary,27,3,3,3,3,3,3,3,0
1334,27Q400,August Martin High School,high school,27,3,3,14,3,3,3,3,18
1335,27Q475,Richmond Hill High School,high school,27,3,3,3,3,3,3,3,3
1336,27Q480,John Adams High School,high school,27,3,3,23,17,3,3,3,47
1337,27Q487,John Adams Yabc,high school,27,3,3,3,3,3,3,3,0
1338,27Q650,"High School for Construction Trades, Engineering a",high school,27,3,3,3,3,3,3,3,3
1339,27Q905,John Adams Evening Hs M/W,ungraded,27,3,3,3,3,3,3,3,0
1340,28Q008,J.H.S. 008 Richard S. Grossley,junior high-intermediate-middle,28,3,3,3,3,3,3,3,3
1341,28Q040,P.S. 040 Samuel Huntington,elementary,28,3,3,3,3,3,3,3,6
1342,28Q048,P.S. 048 William Wordsworth,elementary,28,3,3,3,3,3,3,3,3
1343,28Q050,P.S. 050 Talfourd Lawn Elementary School,elementary,28,3,3,3,3,3,3,3,0
1344,28Q054,P.S. 054 Hillside,elementary,28,3,3,3,3,3,3,3,0
1345,28Q055,P.S. 055 Maure,elementary,28,3,3,3,3,3,3,3,0
1346,28Q072,Catherine & Count Basie Middle School 72,junior high-intermediate-middle,28,3,3,10,3,3,3,3,11
1347,28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,elementary,28,3,3,6,3,3,3,3,7
1348,28Q082,P.S. 082 Hammond,elementary,28,3,3,3,3,3,3,3,0
1349,28Q086,P.S. Q086,elementary,28,3,3,3,3,3,3,3,3
1350,28Q099,P.S. 099 Kew Gardens,elementary,28,3,3,3,3,3,3,3,0
1351,28Q101,P.S. 101 School in the Gardens,elementary,28,3,3,3,3,3,3,3,0
1352,28Q117,P.S. 117 J. Keld / Briarwood School,elementary,28,3,3,3,3,3,3,3,3
1353,28Q121,P.S. 121 Queens,elementary,28,3,3,3,3,3,3,3,3
1354,28Q139,P.S. 139 Rego Park,elementary,28,3,3,3,3,3,3,3,3
1355,28Q140,P.S. 140 Edward K Ellington,elementary,28,3,3,3,3,3,3,3,0
1356,28Q144,P.S. 144 Col Jeromus Remsen,elementary,28,3,3,3,3,3,3,3,0
1357,28Q157,J.H.S. 157 Stephen A. Halsey,junior high-intermediate-middle,28,3,3,3,3,3,3,3,6
1358,28Q160,P.S. 160 Walter Francis Bishop,elementary,28,3,3,3,3,3,3,3,3
1359,28Q161,P.S. 161 Arthur Ashe School,elementary,28,3,3,3,3,3,3,3,0
1360,28Q167,Metropolitan Expeditionary Learning School,secondary school,28,3,3,3,6,3,3,3,13
1361,28Q174,P.S. 174 William Sidney Mount,elementary,28,3,3,3,3,3,3,3,3
1362,28Q175,P.S. 175 The Lynn Gross Discovery School,elementary,28,3,3,3,3,3,3,3,0
1363,28Q182,P.S. 182 Samantha Smith,elementary,28,3,3,3,3,3,3,3,3
1364,28Q190,J.H.S. 190 Russell Sage,junior high-intermediate-middle,28,3,3,3,9,3,3,3,19
1365,28Q196,P.S. 196 Grand Central Parkway,elementary,28,3,3,3,3,3,3,3,0
1366,28Q206,P.S. 206 The Horace Harding School,elementary,28,3,3,3,3,3,3,3,0
1367,28Q217,J.H.S. 217 Robert A. Van Wyck,junior high-intermediate-middle,28,3,3,9,3,3,3,3,14
1368,28Q220,P.S. 220 Edward Mandel,elementary,28,3,3,3,3,3,3,3,0
1369,28Q284,York Early College Academy,secondary school,28,3,3,3,3,3,3,3,11
1370,28Q287,The Emerson School,junior high-intermediate-middle,28,3,3,6,3,3,3,3,9
1371,28Q303,The Academy for Excellence through the Arts,early childhood,28,3,3,3,3,3,3,3,0
1372,28Q310,Queens Collegiate: A College Board School,secondary school,28,3,3,10,3,3,3,3,12
1373,28Q312,Jamaica Children's School,elementary,28,3,3,3,3,3,3,3,0
1374,28Q325,Hillside Arts & Letters Academy,high school,28,3,3,3,3,3,3,3,3
1375,28Q328,High School for Community Leadership,high school,28,3,3,3,3,3,3,3,0
1376,28Q332,Redwood Middle School,junior high-intermediate-middle,28,3,3,3,3,3,3,3,3
1377,28Q335,The Ezra Jack Keats Pre-K Center,district pre-k center,28,3,3,3,3,3,3,3,0
1378,28Q338,Queens Satellite High School for Opportunity,high school,28,3,3,3,3,3,3,3,0
1379,28Q349,The Queens School for Leadership and Excellence,elementary,28,3,3,3,3,3,3,3,3
1380,28Q350,Jamaica Gateway to the Sciences,high school,28,3,3,3,3,3,3,3,3
1381,28Q354,The Jermaine L. Green STEM Institute of Queens,elementary,28,3,3,3,3,3,3,3,9
1382,28Q358,M.S. 358,junior high-intermediate-middle,28,3,3,10,3,3,3,3,16
1383,28Q440,Forest Hills High School,high school,28,3,3,3,3,3,3,3,18
1384,28Q505,Hillcrest High School,high school,28,3,3,3,3,3,3,3,3
1385,28Q620,Thomas A. Edison Career and Technical Education Hi,high school,28,3,3,3,3,3,3,3,3
1386,28Q680,Queens Gateway to Health Sciences Secondary School,secondary school,28,3,3,3,3,3,3,3,3
1387,28Q686,Queens Metropolitan High School,high school,28,3,3,3,11,3,3,3,15
1388,28Q687,Queens High School for the Sciences at York Colleg,high school,28,3,3,3,3,3,3,3,0
1389,28Q690,High School for Law Enforcement and Public Safety,high school,28,3,3,8,3,3,3,3,9
1390,28Q896,"Young Women's Leadership School, Queens",secondary school,28,3,3,3,3,3,3,3,6
1391,28Q903,Jamaica Evening High School M/,ungraded,28,3,3,3,3,3,3,3,0
1392,28Q904,Jamaica Evening High School T/,ungraded,28,3,3,3,3,3,3,3,0
1393,29Q015,P.S. 015 Jackie Robinson,elementary,29,3,3,3,3,3,3,3,6
1394,29Q033,P.S. 033 Edward M. Funk,elementary,29,3,3,3,3,3,3,3,3
1395,29Q034,P.S. 034 John Harvard,elementary,29,3,3,3,3,3,3,3,0
1396,29Q035,P.S. 035 Nathaniel Woodhull,elementary,29,3,3,3,3,3,3,3,3
1397,29Q036,P.S. 036 Saint Albans School,elementary,29,3,3,3,3,3,3,3,3
1398,29Q037,Cynthia Jenkins School,elementary,29,3,3,3,3,3,3,3,3
1399,29Q038,P.S. 038 Rosedale,elementary,29,3,3,3,3,3,3,3,0
1400,29Q052,P.S. 052 Queens,elementary,29,3,3,3,3,3,3,3,3
1401,29Q059,I.S. 059 Springfield Gardens,junior high-intermediate-middle,29,3,3,7,3,3,3,3,8
1402,29Q095,P.S. 095 Eastwood,elementary,29,3,3,3,3,3,3,3,0
1403,29Q109,Jean Nuzzi Intermediate School,junior high-intermediate-middle,29,3,3,3,3,3,3,3,6
1404,29Q116,P.S./I.S. 116 William C. Hughley,k-8,29,3,3,3,3,3,3,3,7
1405,29Q118,P.S. 118 Lorraine Hansberry,elementary,29,3,3,3,3,3,3,3,3
1406,29Q131,P.S. 131 Abigail Adams,elementary,29,3,3,3,3,3,3,3,0
1407,29Q132,P.S. 132 Ralph Bunche,elementary,29,3,3,3,3,3,3,3,0
1408,29Q134,P.S. 134 Hollis,elementary,29,3,3,3,3,3,3,3,3
1409,29Q135,The Bellaire School,elementary,29,3,3,14,3,3,3,3,24
1410,29Q136,P.S. 136 Roy Wilkins,elementary,29,3,3,3,3,3,3,3,0
1411,29Q138,P.S./M.S. 138 Sunrise,k-8,29,3,3,3,3,3,3,3,3
1412,29Q147,P.S./M.S. 147 Ronald McNair,k-8,29,3,3,3,3,3,3,3,6
1413,29Q156,P.S. 156 Laurelton,elementary,29,3,3,3,3,3,3,3,3
1414,29Q176,P.S. 176 Cambria Heights,elementary,29,3,3,3,3,3,3,3,0
1415,29Q181,P.S. 181 Brookfield,elementary,29,3,3,3,3,3,3,3,3
1416,29Q192,I.S. 192 The Linden,junior high-intermediate-middle,29,3,3,3,3,3,3,3,0
1417,29Q195,P.S. 195 William Haberle,elementary,29,3,3,3,3,3,3,3,3
1418,29Q208,P.S./I.S. 208,k-8,29,3,3,3,3,3,3,3,3
1419,29Q238,I.S. 238 - Susan B. Anthony Academy,junior high-intermediate-middle,29,3,3,3,3,3,3,3,3
1420,29Q243,Institute for Health Professions at Cambria Height,high school,29,3,3,3,3,3,3,3,3
1421,29Q248,Queens Preparatory Academy,high school,29,3,3,3,3,3,3,3,3
1422,29Q251,P.S. 251 Queens,elementary,29,3,3,6,3,3,3,3,8
1423,29Q259,Pathways College Preparatory School: A College Boa,secondary school,29,3,3,6,3,3,3,3,7
1424,29Q265,Excelsior Preparatory High School,high school,29,3,3,10,3,3,3,3,15
1425,29Q268,P.S./I.S. 268,k-8,29,3,3,3,3,3,3,3,0
1426,29Q270,The Gordon Parks School,k-8,29,3,3,3,3,3,3,3,0
1427,29Q272,George Washington Carver High School for the Scien,high school,29,3,3,14,3,3,3,3,19
1428,29Q283,Preparatory Academy for Writers: A College Board S,secondary school,29,3,3,26,3,3,3,3,30
1429,29Q289,Queens United Middle School,junior high-intermediate-middle,29,3,3,3,3,3,3,3,3
1430,29Q295,P.S./I.S. 295,k-8,29,3,3,3,3,3,3,3,3
1431,29Q313,Benjamin Franklin High School for Finance & Inform,high school,29,3,3,3,3,3,3,3,14
1432,29Q326,Cambria Heights Academy,high school,29,3,3,14,3,3,3,3,16
1433,29Q327,Eagle Academy for Young Men III,secondary school,29,3,3,3,3,3,3,3,3
1434,29Q355,Collaborative Arts Middle School,junior high-intermediate-middle,29,3,3,3,3,3,3,3,3
1435,29Q356,Community Voices Middle School,junior high-intermediate-middle,29,3,3,3,3,3,3,3,0
1436,29Q360,P.S. 360,elementary,29,3,3,3,3,3,3,3,0
1437,29Q381,District 29 Pre-K Center,district pre-k center,29,3,3,3,3,3,3,3,0
1438,29Q492,"Mathematics, Science Research and Technology Magne",high school,29,3,3,9,3,3,3,3,10
1439,29Q498,Humanities & Arts Magnet High School,high school,29,3,3,15,3,3,3,3,16
1440,30Q002,P.S. 002 Alfred Zimberg,elementary,30,3,3,3,3,3,3,3,0
1441,30Q010,I.S. 010 Horace Greeley,junior high-intermediate-middle,30,3,3,12,18,3,3,3,37
1442,30Q011,P.S. 011 Kathryn Phelan,elementary,30,3,3,3,3,3,3,3,3
1443,30Q017,P.S. 017 Henry David Thoreau,elementary,30,3,3,3,3,3,3,3,0
1444,30Q069,P.S. 069 Jackson Heights,elementary,30,3,3,3,3,3,3,3,0
1445,30Q070,P.S. 070,elementary,30,3,3,3,3,3,3,3,0
1446,30Q076,P.S. 076 William Hallet,elementary,30,3,3,3,3,3,3,3,3
1447,30Q078,P.S./I.S. 78Q,k-8,30,3,3,3,3,3,3,3,0
1448,30Q084,P.S. 084 Steinway,elementary,30,3,3,3,3,3,3,3,3
1449,30Q085,P.S. 085 Judge Charles Vallone,elementary,30,3,3,3,3,3,3,3,0
1450,30Q092,P.S. 092 Harry T. Stewart Sr.,elementary,30,3,3,3,3,3,3,3,0
1451,30Q111,P.S. 111 Jacob Blackwell,k-8,30,3,3,3,3,3,3,3,3
1452,30Q112,P.S. 112 Dutch Kills,elementary,30,3,3,3,3,3,3,3,6
1453,30Q122,P.S. 122 Mamie Fay,k-8,30,3,3,3,3,3,3,3,3
1454,30Q126,Albert Shanker School for Visual and Performing Ar,junior high-intermediate-middle,30,3,3,13,7,3,3,3,21
1455,30Q127,P.S. 127 Aerospace Science Magnet School,k-8,30,3,3,3,3,3,3,3,3
1456,30Q141,I.S. 141 The Steinway,junior high-intermediate-middle,30,3,3,3,3,3,3,3,3
1457,30Q145,I.S. 145 Joseph Pulitzer,junior high-intermediate-middle,30,3,3,3,11,3,3,3,14
1458,30Q148,P.S. 148 Queens,elementary,30,3,3,3,3,3,3,3,3
1459,30Q149,P.S. 149 Christa Mcauliffe,elementary,30,3,3,3,3,3,3,3,3
1460,30Q150,P.S. 150 Queens,elementary,30,3,3,3,3,3,3,3,3
1461,30Q151,P.S. 151 Mary D. Carter,elementary,30,3,3,3,3,3,3,3,6
1462,30Q152,P.S. 152 Gwendoline N. Alleyne School,elementary,30,3,3,3,3,3,3,3,0
1463,30Q166,P.S. 166 Henry Gradstein,elementary,30,3,3,3,3,3,3,3,3
1464,30Q171,P.S. 171 Peter G. Van Alst,elementary,30,3,3,7,3,3,3,3,13
1465,30Q204,I.S. 204 Oliver W. Holmes,junior high-intermediate-middle,30,3,3,13,11,3,3,3,25
1466,30Q212,P.S. 212,elementary,30,3,3,3,3,3,3,3,3
1467,30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,early childhood,30,3,3,3,3,3,3,3,0
1468,30Q227,I.S. 227 Louis Armstrong,junior high-intermediate-middle,30,3,3,3,3,3,3,3,3
1469,30Q228,P.S. 228 Early Childhood Magnet School of the Arts,early childhood,30,3,3,3,3,3,3,3,0
1470,30Q230,I.S. 230,junior high-intermediate-middle,30,3,3,3,3,3,3,3,3
1471,30Q234,P.S. 234,elementary,30,3,3,3,3,3,3,3,3
1472,30Q235,Academy for New Americans,junior high-intermediate-middle,30,3,3,3,3,3,3,3,0
1473,30Q258,Energy Tech High School,high school,30,3,3,3,3,3,3,3,6
1474,30Q280,P.S. 280,elementary,30,3,3,3,3,3,3,3,3
1475,30Q286,"Young Women's Leadership School, Astoria",secondary school,30,3,3,3,3,3,3,3,0
1476,30Q291,Hunters Point Community Middle School,junior high-intermediate-middle,30,3,3,3,9,3,3,3,17
1477,30Q300,The 30th Avenue School (G&T Citywide),k-8,30,3,3,3,3,3,3,3,0
1478,30Q301,Academy for Careers in Television and Film,high school,30,3,3,3,3,3,3,3,3
1479,30Q329,East Elmhurst Community School,elementary,30,3,3,3,3,3,3,3,0
1480,30Q361,The Woodside Community School,elementary,30,3,3,3,3,3,3,3,0
1481,30Q389,District 30 Pre-K Center,district pre-k center,30,3,3,3,3,3,3,3,0
1482,30Q445,William Cullen Bryant High School,high school,30,3,3,17,15,6,3,3,45
1483,30Q450,Long Island City High School,high school,30,3,3,9,16,3,3,3,28
1484,30Q501,Frank Sinatra School of the Arts High School,high school,30,3,3,3,3,3,3,3,3
1485,30Q502,Information Technology High School,high school,30,3,3,7,3,3,3,3,13
1486,30Q555,Newcomers High School,high school,30,3,3,3,3,3,3,3,6
1487,30Q575,Academy of American Studies,high school,30,3,3,3,3,3,3,3,3
1488,30Q580,Baccalaureate School for Global Education,secondary school,30,3,3,3,3,3,3,3,0
1489,31R001,P.S. 001 Tottenville,elementary,31,3,3,3,3,3,3,3,3
1490,31R002,I.S. R002 George L. Egbert,junior high-intermediate-middle,31,3,3,12,22,11,3,3,48
1491,31R003,P.S. 003 The Margaret Gioiosa School,elementary,31,3,3,3,3,3,3,3,3
1492,31R004,P.S. 004 Maurice Wollin,elementary,31,3,3,3,3,3,3,3,3
1493,31R005,P.S. 005 Huguenot,elementary,31,3,3,3,3,3,3,3,0
1494,31R006,P.S. 6 Corporal Allan F. Kivlehan School,elementary,31,3,3,3,3,3,3,3,3
1495,31R007,I.S. 007 Elias Bernstein,junior high-intermediate-middle,31,3,3,3,3,6,3,3,8
1496,31R008,P.S. 8 Shirlee Solomon,elementary,31,3,3,3,3,3,3,3,3
1497,31R009,Naples Street Elementary School,elementary,31,3,3,3,3,3,3,3,3
1498,31R010,Fort Hill Collaborative Elementary School,elementary,31,3,3,3,3,3,3,3,3
1499,31R011,P.S. 11 Thomas Dongan School,elementary,31,3,3,3,3,3,3,3,3
1500,31R013,P.S. 013 M. L. Lindemeyer,elementary,31,3,3,3,3,3,3,3,3
1501,31R016,P.S. 016 John J. Driscoll,elementary,31,3,3,8,3,3,3,3,9
1502,31R018,P.S. 018 John G. Whittier,elementary,31,3,3,16,3,3,3,3,18
1503,31R019,P.S. 019 The Curtis School,elementary,31,3,3,3,3,3,3,3,3
1504,31R020,P.S. 020 Port Richmond,elementary,31,3,3,3,3,3,3,3,0
1505,31R021,P.S. 21 Margaret Emery-Elm Park,elementary,31,3,3,7,3,3,3,3,11
1506,31R022,P.S. 022 Graniteville,elementary,31,3,3,7,3,3,3,3,13
1507,31R023,P.S. 023 Richmondtown,elementary,31,3,3,3,3,3,3,3,3
1508,31R024,I.S. 024 Myra S. Barnes,junior high-intermediate-middle,31,3,3,3,3,16,3,3,22
1509,31R026,P.S. 026 The Carteret School,elementary,31,3,3,3,3,3,3,3,0
1510,31R027,I.S. 027 Anning S. Prall,junior high-intermediate-middle,31,3,3,21,11,3,3,3,36
1511,31R028,The Eagle Academy for Young Men of Staten Island,secondary school,31,3,3,3,3,3,3,3,0
1512,31R029,P.S. 029 Bardwell,elementary,31,3,3,3,3,3,3,3,0
1513,31R030,P.S. 030 Westerleigh,elementary,31,3,3,3,3,3,3,3,3
1514,31R031,P.S. 031 William T. Davis,elementary,31,3,3,11,3,3,3,3,12
1515,31R032,P.S. 032 The Gifford School,elementary,31,3,3,3,3,3,3,3,3
1516,31R034,I.S. 034 Tottenville,junior high-intermediate-middle,31,3,3,3,3,7,3,3,9
1517,31R035,P.S. 35 The Clove Valley School,elementary,31,3,3,3,3,3,3,3,0
1518,31R036,P.S. 036 J. C. Drumgoole,elementary,31,3,3,3,3,3,3,3,3
1519,31R038,P.S. 038 George Cromwell,elementary,31,3,3,3,3,3,3,3,6
1520,31R039,P.S. 39 Francis J. Murphy Jr.,elementary,31,3,3,3,3,3,3,3,6
1521,31R041,The Stephanie A. Vierno School,elementary,31,3,3,3,3,3,3,3,3
1522,31R042,P.S. 042 Eltingville,elementary,31,3,3,3,3,3,3,3,0
1523,31R044,P.S. 044 Thomas C. Brown,elementary,31,3,3,12,3,3,3,3,17
1524,31R045,P.S. 045 John Tyler,elementary,31,3,3,3,3,3,3,3,3
1525,31R046,P.S. 046 Albert V. Maniscalco,elementary,31,3,3,3,3,3,3,3,3
1526,31R047,CSI High School for International Studies,high school,31,3,3,3,3,3,3,3,0
1527,31R048,P.S. 048 William G. Wilcox,k-8,31,3,3,3,3,3,3,3,3
1528,31R049,I.S. 49 Berta A. Dreyfus,junior high-intermediate-middle,31,3,3,25,9,3,3,3,39
1529,31R050,P.S. 050 Frank Hankinson,elementary,31,3,3,3,3,3,3,3,0
1530,31R051,I.S. 051 Edwin Markham,junior high-intermediate-middle,31,3,3,33,15,8,3,3,57
1531,31R052,P.S. 052 John C. Thompson,elementary,31,3,3,3,3,3,3,3,0
1532,31R053,The Barbara Esselborn School,elementary,31,3,3,3,3,3,3,3,3
1533,31R054,P.S. 054 Charles W. Leng,elementary,31,3,3,3,3,3,3,3,0
1534,31R055,P.S. 055 Henry M. Boehm,elementary,31,3,3,3,3,3,3,3,3
1535,31R056,P.S. 56 The Louis Desario School,elementary,31,3,3,3,3,3,3,3,3
1536,31R057,P.S. 057 Hubert H. Humphrey,elementary,31,3,3,3,3,3,3,3,3
1537,31R058,Space Shuttle Columbia School,elementary,31,3,3,3,3,3,3,3,3
1538,31R059,The Harbor View School,elementary,31,3,3,3,3,3,3,3,0
1539,31R060,P.S. 060 Alice Austen,elementary,31,3,3,3,3,3,3,3,8
1540,31R061,I.S. 061 William A Morris,junior high-intermediate-middle,31,3,3,16,8,3,3,3,27
1541,31R062,The Kathleen Grimm School for Leadership and Susta,elementary,31,3,3,3,3,3,3,3,0
1542,31R063,Marsh Avenue School for Expeditionary Learning,junior high-intermediate-middle,31,3,3,3,3,3,3,3,3
1543,31R064,Gaynor McCown Expeditionary Learning School,high school,31,3,3,3,3,3,3,3,6
1544,31R065,P.S. 65 The Academy of Innovative Learning,elementary,31,3,3,3,3,3,3,3,0
1545,31R066,The Richmond Pre-K Center,district pre-k center,31,3,3,3,3,3,3,3,0
1546,31R068,Port Richmond School for Visionary Learning,elementary,31,3,3,3,3,3,3,3,0
1547,31R069,P.S. 069 Daniel D. Tompkins,elementary,31,3,3,3,3,3,3,3,0
1548,31R072,I.S. 072 Rocco Laurie,junior high-intermediate-middle,31,3,3,7,6,14,3,3,29
1549,31R074,P.S. 74 Future Leaders Elementary School,elementary,31,3,3,3,3,3,3,3,3
1550,31R075,I.S. 075 Frank D. Paulo,junior high-intermediate-middle,31,3,3,3,3,11,3,3,15
1551,31R078,P.S. 78,elementary,31,3,3,7,8,3,3,3,16
1552,31R080,The Michael J. Petrides School,k-12 all grades,31,3,3,3,3,3,3,3,3
1553,31R440,New Dorp High School,high school,31,3,3,20,3,3,3,3,26
1554,31R445,Port Richmond High School,high school,31,3,3,23,7,3,3,3,38
1555,31R450,Curtis High School,high school,31,3,3,16,3,3,3,3,23
1556,31R455,Tottenville High School,high school,31,3,3,10,8,29,3,3,49
1557,31R460,Susan E. Wagner High School,high school,31,3,3,24,27,19,3,3,71
1558,31R470,Concord High School,high school,31,3,3,3,3,3,3,3,7
1559,31R600,Ralph R. McKee Career and Technical Education High,high school,31,3,3,12,11,3,3,3,24
1560,31R605,Staten Island Technical High School,high school,31,3,3,3,3,3,3,3,3
1561,31R607,Staten Island Yabc,high school,31,3,3,3,3,3,3,3,0
1562,31R861,Staten Island School of Civic Leadership,k-8,31,3,3,3,3,3,3,3,3
1563,31R901,New Dorp Evening Hs M/W,ungraded,31,3,3,3,3,3,3,3,0
1564,32K045,P.S./I.S. 045 Horace E. Greene,k-8,32,3,3,3,3,3,3,3,3
1565,32K075,P.S. 075 Mayda Cortiella,elementary,32,3,3,3,3,3,3,3,0
1566,32K086,P.S. 086 The Irvington,elementary,32,3,3,3,3,3,3,3,3
1567,32K106,P.S. 106 Edward Everett Hale,elementary,32,3,3,3,3,3,3,3,0
1568,32K116,P.S. 116 Elizabeth L Farrell,elementary,32,3,3,3,3,3,3,3,0
1569,32K123,P.S. 123 Suydam,elementary,32,3,3,3,3,3,3,3,3
1570,32K145,P.S. 145 Andrew Jackson,elementary,32,3,3,3,3,3,3,3,3
1571,32K151,P.S. 151 Lyndon B. Johnson,elementary,32,3,3,3,3,3,3,3,0
1572,32K162,J.H.S. 162 The Willoughby,junior high-intermediate-middle,32,3,3,3,3,3,3,3,6
1573,32K168,The Brooklyn School for Math and Research,high school,32,3,3,3,3,3,3,3,3
1574,32K274,P.S. 274 Kosciusko,elementary,32,3,3,3,3,3,3,3,3
1575,32K291,J.H.S. 291 Roland Hayes,junior high-intermediate-middle,32,3,3,3,3,3,3,3,3
